"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
1,1.0368,1,2,2,1.1309,1,1,0.040672,0,0,
1,0.2754,1,1,1,1.5205,1,2,0.27279,0,0,
1,0.068314,1,2,2,1.9055,1,1,0.038267,0,0,
1,0.86892,1,2,1,1.4352,1,1,0.088446,0,1,
1,0.40921,1,2,1,1.1577,1,2,0.27563,0,1,
1,0.25115,1,2,1,1.6005,1,1,0.092871,0,1,
1,0.53464,1,2,1,1.9375,1,2,0.265,0,1,
1,1.0258,1,1,2,1.1078,1,1,0.038973,0,1,
1,0.34612,1,1,1,1.9,0,1,0.089165,0,1,
1,1.1175,1,1,2,1.5505,1,1,0.040665,0,1,
1,0.29188,1,2,2,1.4274,0,2,0.11325,0,1,
1,0.50815,1,1,2,1.1524,1,2,0.1237,0,1,
1,0.63968,1,2,1,1.2475,1,2,0.26527,0,1,
1,0.6432,1,2,1,1.4474,1,1,0.090587,0,1,
1,0.74089,1,1,2,1.5328,1,2,0.12203,0,1,
1,0.62653,1,2,1,1.3547,1,1,0.092457,0,1,
1,0.77379,1,1,2,1.7731,1,2,0.11344,0,1,
1,0.53623,1,2,1,1.8817,1,1,0.092665,0,1,
1,0.91187,1,2,2,1.7341,0,1,0.037723,0,1,
1,1.331,1,2,1,1.4064,1,1,0.095364,0,1,
1,0.5276,1,1,2,1.6042,1,1,0.04116,0,1,
1,0.1645,1,1,1,1.6411,0,1,0.090748,0,1,
1,0.54468,1,1,2,1.1275,1,2,0.12057,0,1,
1,0.4281,1,1,2,1.4962,1,1,0.04159,0,1,
1,0.62246,1,1,2,1.3105,1,2,0.11312,0,1,
1,0.48047,1,1,2,1.5786,1,2,0.12159,0,1,
1,0.45537,1,1,2,1.9436,1,2,0.12264,0,1,
1,0.67222,1,2,1,1.4269,1,2,0.28072,0,1,
1,0.63735,1,1,2,1.0331,1,2,0.11398,0,1,
1,0.041147,1,2,1,1.9294,1,2,0.26955,0,1,
1,1.8606,1,1,2,1.925,1,1,0.037229,0,1,
1,0.61501,1,1,2,1.3583,1,2,0.11575,0,1,
1,0.87538,1,1,2,1.26,1,1,0.037748,0,1,
1,0.84573,1,2,1,1.7869,1,2,0.27023,0,1,
1,0.65019,1,1,2,1.5116,1,2,0.11909,0,1,
