"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
32,0.40803,2,1,2,1.1838,1,2,0.28443,1,1,
32,0.66582,2,2,1,1.4979,1,2,0.44045,1,1,
32,0.54425,2,1,2,1.5178,1,1,0.092633,1,1,
32,0.51633,2,1,2,1.9942,1,2,0.27352,1,1,
32,0.44551,2,1,2,1.8549,1,1,0.08967,1,1,
32,0.68376,2,2,1,1.9624,1,1,0.15956,1,1,
32,0.60034,2,2,1,1.6789,1,1,0.15078,1,1,
32,0.40414,2,2,1,1.4035,1,1,0.14711,1,1,
32,0.53051,2,1,2,1.935,1,1,0.091759,1,1,
32,0.6647,2,2,1,1.4795,1,2,0.46454,1,1,
32,0.52092,2,2,1,1.2318,1,2,0.44897,1,1,
32,0.49218,2,2,1,1.3963,1,2,0.47421,1,1,
32,0.50255,2,2,1,1.7051,1,2,0.48506,1,1,
32,0.57784,2,1,1,1.2077,1,2,0.47979,0,0,
32,0.36969,2,2,2,1.2193,1,2,0.28335,0,0,
32,0.43436,2,2,2,1.3258,1,1,0.089729,0,0,
32,0.29796,2,1,1,1.0959,1,1,0.15768,0,0,
32,0.3288,2,1,1,1.7475,1,1,0.1466,0,0,
32,0.34247,2,2,2,1.7485,1,2,0.27485,0,0,
32,0.2889,2,1,1,1.5433,1,2,0.4455,0,0,
32,0.24331,2,2,2,1.3381,1,1,0.089798,0,0,
32,0.39689,2,2,2,1.8323,1,1,0.094012,0,0,
32,0.40117,2,2,2,1.5526,1,1,0.087256,0,0,
32,0.35234,2,2,2,1.9575,1,1,0.088344,0,0,
32,0.31962,2,1,1,1.8928,1,1,0.15236,0,0,
32,0.33289,2,2,2,1.3565,1,2,0.26607,0,0,
32,0.23884,2,1,1,1.5464,1,2,0.47396,0,0,
32,0.39872,2,2,2,1.3467,1,1,0.095578,0,0,
32,0.34178,2,1,1,1.6228,1,1,0.14677,0,0,
32,0.4154,2,2,2,1.7966,1,2,0.263,0,0,
32,0.28994,2,1,1,1.7459,1,1,0.15625,0,0,
32,0.5175,2,2,2,1.1255,1,1,0.089075,0,0,
32,0.35419,2,1,1,1.8224,1,2,0.48362,0,0,
32,0.42155,2,1,1,1.0252,1,2,0.48354,0,0,
32,0.30231,2,1,1,1.4144,1,2,0.46559,0,0,
32,0.40433,2,1,1,1.7314,1,1,0.15911,0,0,
32,0.5525,2,2,2,1.7814,1,1,0.089347,0,0,
32,0.48105,2,2,2,1.3673,1,1,0.091745,0,0,
32,0.53388,2,1,1,1.7449,1,1,0.16142,0,0,
32,0.48787,2,2,2,1.8923,1,2,0.27295,0,0,
32,0.41979,2,2,2,1.2426,1,1,0.094987,0,0,
32,0.36843,2,1,1,1.1296,1,2,0.46972,0,0,
32,0.32623,2,1,1,1.2251,1,2,0.45711,0,0,
32,0.38261,2,1,1,1.35,1,2,0.46534,0,0,
32,0.78128,2,1,1,1.2871,1,1,0.15962,0,0,
32,0.66041,2,2,2,1.9275,1,2,0.26184,0,0,
32,0.62251,2,2,2,1.0513,1,1,0.08928,0,0,
32,0.43045,2,1,1,1.5927,1,1,0.16155,0,0,
32,0.43121,2,2,2,1.1629,1,1,0.089352,0,0,
32,0.46816,2,2,2,1.8384,1,2,0.27609,0,0,
32,0.43535,2,1,1,1.1676,1,1,0.15987,0,0,
32,0.45859,2,1,1,1.5022,1,2,0.48483,0,0,
32,0.52944,2,2,2,1.9993,1,2,0.27591,0,0,
32,0.77535,2,2,2,1.3554,1,1,0.086379,0,0,
32,0.44972,2,1,1,1.0471,1,1,0.14471,0,0,
32,0.33947,2,2,2,1.2137,1,2,0.2748,0,0,
32,0.45348,2,2,2,1.3978,1,2,0.27319,0,0,
32,0.63671,2,2,2,1.3337,1,1,0.095298,0,0,
32,0.46535,2,1,1,1.2296,1,2,0.47111,0,0,
32,0.46942,2,1,1,1.9361,1,1,0.15553,0,0,
32,0.60373,2,2,2,1.6832,1,2,0.27181,0,0,
32,0.44579,2,1,1,1.9621,1,2,0.44547,0,0,
